ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TN0008000812;BTA 7,5% 13/12/2028;953;1,1;330;8,59
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;11886;1,2;5;8,99
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;8113;0,82;12;8,99
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;39576;4,0;30;8,99
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;5000;0,5;57;9,0
TN0008000812;BTA 7,5% 13/12/2028;2725;2,8;26;8,25
TN0008000812;BTA 7,5% 13/12/2028;4570;4,601;331;8,99
TN3C6DVEWM76;EMP NAT 2023 T1 CB TV;4600;0,46;15;9,6
TN0008000812;BTA 7,5% 13/12/2028;329;0,337;13;7,99
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;990;0,999;50;8,4
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;1486;1,5;120;8,75
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;990;0,999;120;8,75
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;2279;2,3;30;8,25
TNAAGB5WL0L0;BH LEASING 2024-2;6000;0,6;90;8,99
TN0008000812;BTA 7,5% 13/12/2028;10412;10,7;21;8,25
TN0008000812;BTA 7,5% 13/12/2028;1947;2,0;6;8,25
TN0008000812;BTA 7,5% 13/12/2028;1947;2,0;7;8,25
TN0008000812;BTA 7,5% 13/12/2028;1947;2,0;8;8,25
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;5448;0,55;20;7,49
TNRS9CVT3SJ7;EMP NAT 2023 T3 CB TV;110000;11,0;21;9,1
TN0008000812;BTA 7,5% 13/12/2028;40651;38,0;90;8,99
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;19788;2,0;13;8,99
TN0008000812;BTA 7,5% 13/12/2028;5255;5,4;30;8,25
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;397;0,401;15;8,25
