ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TNMCPXLL1EE2;EMP NAT 2023 T4 CB TV;5000;0,5;323;9,4
TNMCPXLL1EE2;EMP NAT 2023 T4 CB TV;10000;1,0;323;9,49
TN2781ZB9E10;EMP NAT 2024 T1 CB TV;15500;1,55;11;9,09
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;396;0,4;20;8,1
TN0008000812;BTA 7,5% 13/12/2028;1391;1,301;319;9,38
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;13537;13,67;90;9,0
TN0008000739;BTA 7,4% Fevrier 2030;935;1,0;15;8,99
TN0008000739;BTA 7,4% Fevrier 2030;5615;6,0;25;8,99
TN0008000812;BTA 7,5% 13/12/2028;2919;3,0;32;8,25
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;1187;0,12;320;8,99
TN0008000739;BTA 7,4% Fevrier 2030;467;0,5;5;8,99
TN0008000739;BTA 7,4% Fevrier 2030;467;0,5;11;8,99
