ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
ISIN;Libelle;;;;
TNCR2TMAK1K8;EMP NAT 2023 T2 CB TF;23 783;2 550;7;8 000
TN0008000812;BTA 7,5% 13/12/2028;500;0 500;12;8 300
TN0008000838;EMP NAT T1 2021 CB;15 000;1 500;12;8 300
TN0008000762;BTA 8% Novembre 2030;4 121;4 000;40;8 490
TN0008000796;BTA 7,5% Janvier 2028;5 215;5 000;33;8 740
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;14 742;1 500;11;8 990
TN0008000747;BTA 7,2% Mai 2027;57 206;57 649;40;9 020
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;6 880;0 700;32;8 990
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;73 709;7 500;15;8 990
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;31 449;3 200;20;8 990
