ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TN0008000770;BTA 7,3% Decembre 2027;811;0,835;31;8,500
TN0008000606;BTA 6,7% Avril 2028;35 659;35,781;31;8,700
TN0008000606;BTA 6,7% Avril 2028;5 094;5,112;31;8,700
TN0008000622;BTA 6,3% Mars 2026;8 919;9,000;31;8,770
TN0008000580;BTA 6,3% Octobre 2026;1 186;1,227;31;8,400
TN0008000606;BTA 6,7% Avril 2028;3 587;3,600;343;8,000
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;4 714;0,500;31;8,500
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;136 687;14,500;31;8,500
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;75 414;8,000;10;8,500
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;30 166;3,200;90;8,500
TN0008000762;BTA 8% Novembre 2030;3 128;3,000;31;8,500
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;10 370;1,100;66;8,500
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;17 305;1,800;10;8,500
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;28 280;3,000;31;8,500
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;19 228;2,000;31;8,500
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;10 576;1,100;19;8,500
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;12 255;1,300;10;8,500
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;53 732;5,700;90;8,500
